date,week_ahead,point,mode,true,date_origin,q_1,q_2,q_5,q_10,q_15,q_20,q_25,q_30,q_35,q_40,q_45,q_55,q_60,q_65,q_70,q_75,q_80,q_85,q_90,q_95,q_97,q_99
2023-10-01,0,0.7835356074474097,train_seed42,0.17,2023-10-01,0.035964163656567925,0.0650615838838793,0.10312059589646116,0.16654779434428074,0.2236855897052053,0.2785717633528301,0.33297480983003946,0.38798409823669605,0.4444385560004979,0.5031015260219239,0.56476037936039,0.7008239236462367,0.7777078841873469,0.8628537884288939,0.9589802834310308,1.07024282557374,1.2035305500466325,1.371646456324783,1.6030908088312745,1.9878680141481486,2.3627590179403395,2.847433683496931
2023-10-08,0,0.7261293197245497,train_seed42,0.2,2023-10-08,0.02739604688710631,0.051705075808346886,0.08456578922163722,0.1408663659795473,0.19261537201005227,0.24295039964333845,0.2932968002795948,0.34456790620880134,0.3974958439435428,0.4527708042416164,0.511124570266974,0.6406433843025687,0.7141998207703756,0.7959158915912824,0.8884466245163515,0.9958594318416294,1.1249081869456843,1.2881599968572595,1.5136214796166347,1.8898526765993744,2.2576732103050987,2.7345511941855065
2023-10-15,0,0.7218214037337249,train_seed42,0.11,2023-10-15,0.02680183038408188,0.05075902112184862,0.08323181307263527,0.13899431397709075,0.19033331066329096,0.24032061892375559,0.2903562563352007,0.3413404681348529,0.39399739665479705,0.44901173694860536,0.5071110767542291,0.6361257106561641,0.7094256942801593,0.7908773901906955,0.8831309481881322,0.990247023042295,1.1189691015199132,1.2818461745996794,1.5068469550402204,1.8824206226519498,2.2496977215258878,2.725977118791065
2023-10-22,0,0.8627096202080198,train_seed42,0.15,2023-10-22,0.04971247185266213,0.08565040497891847,0.1309208531612939,0.20401851088464942,0.2683628753777097,0.3292877259522704,0.3890463080660288,0.44897354360464947,0.5100558327226489,0.5731566252630941,0.6391387267917772,0.7837514352044349,0.8649784145314452,0.9545997155009052,1.0554178463217252,1.171704104751501,1.3105254367216175,1.4849948821489696,1.7242617335172505,2.120230992278967,2.5044007974888713,2.9993298866001536
2023-10-29,0,1.2391428025643079,train_seed42,0.04,2023-10-29,0.14205556611286663,0.21182907991152364,0.29064747166563126,0.40673048061378436,0.5021655855152377,0.5887274867793175,0.6709905508460414,0.7514370142871756,0.8317290664849504,0.9131811113261565,0.9969903737830863,1.1767575184490966,1.275813061672931,1.3837971217467968,1.5038637259125494,1.6407680237782996,1.8023184855007892,2.002920912283792,2.2744332819512922,2.7167087969122727,3.1394500377346812,3.67722323978711
2023-11-05,0,2.191257370393939,train_seed42,0.09,2023-11-05,0.5130618421450701,0.6632884259656784,0.8163179501798956,1.0224955519823835,1.1807953160464228,1.3181911772639574,1.4445160738029974,1.5647829868297456,1.6821134805213387,1.7987776728550917,1.9166690444841836,2.163396943395786,2.296333766944874,2.439188578465986,2.595801063794996,2.7718661969667395,2.9766302820078576,3.227006021549337,3.5601118923234476,4.091284806459835,4.588561425919425,5.209728614833054
2023-11-12,0,2.626765700065344,train_seed42,0.06,2023-11-12,0.7251575584577082,0.90838042761621,1.0909207629678617,1.332093539894963,1.514422332667359,1.6710752121426535,1.8139928002017536,1.9491913619083379,2.0803659338501834,2.210159204097066,2.34073397683595,2.612329502365754,2.7578312211690044,2.913610442076336,3.083763895519864,3.2743380837272316,3.4951165721123556,3.763948739983186,4.119919945778618,4.684165152212901,5.209253372431523,5.861644337637085
2023-11-19,0,2.9848592365517623,train_seed42,0.03,2023-11-19,0.9133671829500419,1.122151000696343,1.3273544864788416,1.5952225890392933,1.7957956129273323,1.9670303148697852,2.122489318921014,2.26895862994718,2.410572163181989,2.5502570690684725,2.690381298547196,2.980685476677838,3.1356345884236734,3.3011287185376514,3.4814583152311886,3.6829345625516123,3.9157453628878964,4.1984449268860535,4.57159881180656,5.160706911775138,5.706716567603546,6.382614670171237
2023-11-26,0,2.81033642084252,train_seed42,0.1,2023-11-26,0.8202453984454579,1.0167368504146321,1.2110598488876343,1.4661284053154136,1.6579620012993057,1.8222153950490756,1.971672176538836,2.112748870019539,2.2493688292001823,2.3843227907950686,2.519880374538133,2.8012393650970147,2.951671969852747,3.112522009958081,3.2879872875084084,3.484252427246807,3.711312016506798,3.9873832970318954,4.352324158289492,4.929547542417445,5.465555509276958,6.130214275510482
2023-12-03,0,2.4915165317991224,train_seed42,0.05,2023-12-03,0.6571398626409957,0.8303520114121974,1.0039733176295358,1.2346006490212926,1.4097033750254844,1.560571997353931,1.6985095489609692,1.829229202825761,1.956252939798302,2.0821111324875607,2.2088854772223896,2.4730320976279945,2.614770995555174,2.766680167844112,2.9327792812829543,3.119009486669886,3.3349933644128407,3.5982996409218524,3.947424309596908,4.501764685345331,5.018520994370931,5.661554234523941
2023-12-10,0,2.0910560698461973,train_seed42,0.08,2023-12-10,0.4673365392665529,0.6096460371488879,0.7555404238440913,0.9532073745445748,1.1056398116728676,1.2383228467288097,1.3605807553168252,1.4771837386302396,1.5911142866887507,1.7045519838957703,1.819324736035163,2.0599345151877144,2.1897786933309016,2.329451743707856,2.482730233579943,2.6552227593170112,2.856043565872134,3.1018751057724625,3.429352432008919,3.952387902696216,4.442825986075436,5.056321707289414
2023-12-17,0,1.6796291298117179,train_seed42,0.08,2023-12-17,0.2942775509004689,0.40270580730079714,0.5177383418847733,0.6782956564064522,0.8050029156859965,0.9169589850228523,1.0212937692163826,1.1217261789505035,1.2206346639678087,1.3198045195529695,1.4207773004660433,1.6342947964662795,1.7504373009880065,1.8760109707869523,2.0145137570164824,2.171172669897729,2.3545183603338655,2.580215742150529,2.882763996840253,3.3697848008149798,3.8299878000474163,4.409605999644595
2023-12-24,0,1.4243524647482941,train_seed42,0.06,2023-12-24,0.20114545425681368,0.28743796798309545,0.38191040147598077,0.5173812861807177,0.6265257609106755,0.72425422660326,0.8162420952948847,0.9055066155472538,0.994020854787513,1.0833041857365935,1.1747041209349438,1.369406373599733,1.476025992074812,1.5917975912229345,1.7200268271716062,1.865677017828122,2.0368753164447484,2.2485831280365165,2.533823606202641,2.995875275142308,3.4351558973253495,3.9913817032674603
